# sentences=861745 tokens=5965161 words=75749
word	count	sentences	left_contexts	right_contexts
抗战	44	43	21	37
抗拒	23	23	17	21
抗敌	3	3	3	2
抗日	35	33	26	28
抗日战争	4	4	4	4
抗氧化	2	2	2	2
抗生素	24	23	17	20
抗癌	5	5	4	5
抗美	2	2	2	2
抗美援朝	2	2	2	2
抗菌	1	1	1	1
抗衡	15	15	15	9
抗议	780	763	377	335
抗议活动	16	16	12	10
抗辩	1	1	1	1
折	315	299	193	161
折价	25	25	23	10
折凳	6	6	6	6
折半	1	1	1	1
折叠	14	14	13	11
折后	1	1	1	1
折射	2	2	2	2
折成	4	4	4	4
折扣	27	27	22	19
折扣优惠	1	1	1	1
折损	3	3	3	3
折断	16	16	15	13
折旧	16	16	16	12
折梅	1	1	1	1
折现	9	9	9	6
折磨	28	28	26	19
折算	1	1	1	1
折纸	14	14	11	8
折耳	8	8	6	3
折腾	3	3	3	3
折过	1	1	1	1
折返	3	3	3	1
抚	33	33	15	26
抚养	9	9	8	8
抚平	4	4	4	4
抚慰	9	8	8	8
抚摸	10	10	10	10
抛	82	77	56	41
抛光	6	5	6	6
抛出	7	7	6	7
抛去	2	2	1	1
抛售	6	6	6	4
抛开	4	4	2	4
抛弃	67	67	48	37
抛弃了	7	7	7	4
抛物线	3	3	3	3
抛砖引玉	1	1	1	1
抟	3	3	1	3
抠	293	254	166	142
抠了	2	2	2	1
抠到	10	10	8	10
抠门	7	7	7	6
抡	1	1	1	1
抢	1188	1165	585	476
抢七	1	1	1	1
抢下	5	5	3	5
抢不到	37	37	25	28
抢了	29	29	26	25
抢你	7	7	7	7
抢先	38	38	28	29
抢光	10	10	9	6
抢到	112	109	59	80
抢到了	7	7	7	4
抢前	1	1	1	1
抢劫	62	62	49	45
抢占	2	2	2	2
抢啊	7	7	7	5
抢夺	9	9	9	9
抢座	5	5	5	1
抢得	8	8	8	5
抢房	3	3	2	3
抢手	58	58	37	14
抢救	37	37	21	21
抢来	11	11	11	6
抢点	2	2	2	2
抢眼	4	4	4	3
抢着	1	1	1	1
抢票	34	34	24	21
抢答	4	4	4	4
抢购	15	15	12	12
抢走	69	69	65	47
抢走了	16	16	13	8
抢跑	1	1	1	1
抢过	18	18	17	12
抢进	1	1	1	1
抢钱	23	23	17	14
抢麦	4	4	4	4
护	688	674	317	162
护主	4	4	4	4
护具	9	9	7	9
护卫	24	24	17	20
护城河	4	4	4	4
护士	280	273	145	186
护士姐姐	4	4	4	4
护套	1	1	1	1
护手	1	1	1	1
护手霜	28	28	16	15
护教	3	3	3	3
护栏	9	9	8	9
护水	1	1	1	1
护照	214	209	102	133
护牙	1	1	1	1
护环	1	1	1	1
护理	293	278	140	47
护甲	12	11	7	7
护盾	3	3	2	3
护眼	4	4	4	4
护肤	11	11	11	6
护腕	1	1	1	1
护膝	2	2	1	2
护航	225	222	148	130
护身	16	16	11	3
护车	1	1	1	1
护送	14	13	14	13
报	1358	1276	554	566
报个	6	6	5	6
报了	27	27	24	17
报仇	59	59	46	23
报以	1	1	1	1
报价	24	23	18	22
报信	5	5	1	4
报出	13	13	12	9
报到	276	274	158	83
报名	163	162	111	120
报名了	5	5	5	2
报名人数	5	5	5	5
报名参加	1	1	1	1
报名截止	1	1	1	1
报名时间	1	1	1	1
报名的	11	11	11	10
报名费	11	11	10	11
报告	484	478	211	274
报告中	3	3	3	3
报团	1	1	1	1
报备	18	18	12	12
报复	125	123	91	60
报完	4	4	3	4
报应	87	87	48	32
报废	46	46	38	26
报志愿	1	1	1	1
报恩	35	34	13	16
报文	1	1	1	1
报料	5	5	5	4
报案	68	67	55	43
报的	95	95	64	49
报社	20	20	18	16
报税	48	48	37	31
报站	3	3	2	1
报答	11	11	7	8
报纸	235	235	96	116
报纸上	9	9	8	8
报考	19	19	13	16
报考人数	1	1	1	1
报表	4	4	4	4
报警	341	339	153	143
报警了	43	43	28	16
报请	1	1	1	1
报道	6	6	4	3
报酬	40	40	23	16
报销	11	11	11	4
报错	3	3	3	2
抨击	13	13	10	12
披	56	56	39	17
披上	4	4	4	3
披萨	171	160	79	117
披露	2	2	2	2
披风	26	25	22	22
披麻	5	5	5	4
抬	102	100	73	59
抬了	1	1	1	1
抬到	2	2	2	2
抬升	1	1	1	1
抬头	42	42	32	25
抬头望	1	1	1	1
抬头看	19	19	15	16
抬杠	4	4	4	4
抬腿	8	8	7	5
抬起	2	2	2	2
抬起头	3	3	3	3
抬起来	10	10	8	7
抬高	18	18	13	15
抱	537	526	320	226
抱一个	1	1	1	1
抱了	2	2	2	2
抱住	19	19	17	17
抱团	8	8	8	6
抱大	2	2	1	2
抱大腿	23	23	22	15
抱怨	222	218	141	157
抱抱	83	83	57	50
抱有	4	4	4	4
抱枕	74	72	47	55
抱歉	270	266	87	157
抱紧	28	28	21	12
抱胸	2	2	2	2
抱负	6	6	4	4
抱起	14	14	13	5
抱进	3	3	3	3
抵	110	108	84	69
抵制	290	285	177	158
抵御	7	7	7	7
抵扣	1	1	1	1
抵抗	42	42	33	35
抵抗力	17	17	13	10
抵押	10	10	10	9
抵挡	33	33	23	26
抵死	1	1	1	1
抵消	4	4	4	4
抵触	4	3	4	4
抵达	10	10	10	9
抵食	1	1	1	1
抹	232	231	115	123
抹上	3	3	3	3
抹了	2	2	2	2
抹去	5	5	3	2
抹布	22	22	18	17
抹平	3	3	3	3
抹掉	1	1	1	1
抹杀	7	7	6	6
抹点	3	3	3	3
抹茶	97	89	54	51
抹除	1	1	1	1
抹黑	118	117	83	79
押	100	100	76	58
押宝	6	6	5	4
押注	3	3	2	3
押送	1	1	1	1
押金	5	5	5	4
押韵	19	19	15	14
抽	1011	944	491	434
抽中	33	32	25	27
抽了	18	18	16	16
抽出	5	5	5	5
抽出来	10	10	10	9
抽到	412	407	200	269
抽卡	60	60	37	44
抽取	9	9	9	6
抽奖	107	107	66	66
抽屉	34	34	20	26
抽屉里	8	8	8	6
抽成	21	21	20	12
抽搐	3	3	3	3
抽查	1	1	1	1
抽样	12	12	10	10
抽水	7	7	6	5
抽油烟机	5	5	5	5
抽烟	439	427	230	248
抽烟喝酒	10	10	7	9
抽烟的	206	203	117	84
抽痛	3	3	2	2
抽的	52	51	29	20
抽离	4	4	4	4
抽空	3	3	3	3
抽筋	63	63	47	27
抽签	37	37	29	25
抽血	15	15	15	11
抽象	8	8	7	8
抽走	2	2	2	2
抽身	1	1	1	1
抽风	12	12	10	8
抿	4	4	4	3
拂	13	13	8	8
拄	1	1	1	1
担	85	72	50	33
担任	54	54	46	47
担任过	2	2	2	2
担保	13	13	12	9
担子	2	2	2	2
担当	14	12	12	11
担心	444	432	194	234
担心他	12	11	12	10
担心我	4	4	4	3
担心的	22	22	14	15
担心的是	8	8	6	7
担心自己	14	14	4	9
担忧	10	10	10	7
担忧的	1	1	1	1
担负	2	2	2	2
担责	6	6	6	1
拆	468	440	282	219
拆下	1	1	1	1
拆下来	12	12	11	10
拆了	52	51	37	36
拆分	5	5	5	5
拆卸	1	1	1	1
拆开	43	43	31	31
拆成	10	10	10	9
拆掉	71	71	55	49
拆散	8	8	8	8
拆穿	8	8	6	6
拆线	4	4	3	4
拆装	1	1	1	1
拆解	3	3	3	3
拆迁	3	3	3	3
拆违	5	5	5	1
拆除	25	25	22	18
拇	4	4	3	3
拇指	18	17	11	16
拈	1	1	1	1
拉	3562	3175	1217	1057
拉丁	24	24	16	20
拉丁字母	1	1	1	1
拉丁文	10	10	7	9
拉丁美洲	5	5	5	5
拉丁语	10	10	8	6
拉上	11	11	11	11
拉下	38	38	37	19
拉丝	1	1	1	1
拉个	6	6	6	4
拉了	21	21	19	13
拉人	30	30	25	21
拉伤	11	11	9	9
拉伸	1	1	1	1
拉低	71	71	55	43
拉住	8	8	8	7
拉你	14	14	13	12
拉倒	5	4	5	5
拉入	1	1	1	1
拉出	27	26	23	25
拉出去	2	2	2	2
拉出来	60	59	47	35
拉分	1	1	1	1
拉到	62	62	45	50
拉力	5	5	2	5
拉力赛	5	5	5	5
拉动	1	1	1	1
拉升	1	1	1	1
拉吧	4	4	4	2
拉回	3	3	3	3
拉回来	5	5	5	3
拉在	32	31	23	23
拉大	12	12	11	10
拉姆	76	76	24	27
拉客	12	12	12	8
拉屎	280	278	159	131
拉帮结派	3	3	3	3
拉平	1	1	1	1
拉开	31	31	20	26
拉开距离	1	1	1	1
拉弓	1	1	1	1
拉得	6	6	6	6
拉德	10	10	4	5
拉我	14	14	12	13
拉手	6	6	5	3
拉扯	7	7	7	7
拉抬	8	8	8	8
拉拢	12	12	10	12
拉撒	1	1	1	1
拉新	1	1	1	1
拉杆	4	4	4	4
拉来	4	4	4	4
拉格	7	7	7	3
拉满	2	2	2	2
拉片	1	1	1	1
拉班	1	1	1	1
拉瑞	2	2	2	2
拉直	5	5	5	5
拉着我	1	1	1	1
拉稀	1	1	1	1
拉紧	5	5	5	5
拉肚子	109	109	65	46
拉花	11	11	11	10
拉茶	7	6	5	7
拉菲	5	5	4	5
拉萨	4	4	3	3
拉走	6	6	6	5
拉起	1	1	1	1
拉起来	8	8	7	6
拉踩	1	1	1	1
拉过	14	14	13	11
拉近	3	3	3	2
拉进	9	9	9	8
拉里	6	6	5	6
拉链	98	97	50	59
拉锯	3	3	3	2
拉长	35	35	27	28
拉面	500	480	180	245
拉风	13	13	10	4
拉高	26	26	26	22
拉黑	3	3	3	3
拌	39	35	31	34
拌匀	1	1	1	1
拌面	8	8	6	4
拌饭	31	31	11	21
拍	2503	2421	929	1046
拍一个	5	5	4	5
拍一张	5	5	5	5
拍一拍	10	10	9	7
拍一部	21	21	15	20
拍下	9	9	9	8
拍下来	10	10	9	9
拍个	41	41	33	35
拍了	60	60	52	50
拍人	12	12	10	11
拍什么	23	23	20	15
拍出	34	34	21	34
拍出来	22	22	20	14
拍到	110	109	74	96
拍卖	152	147	83	94
拍后	2	2	2	2
拍图	2	2	2	2
拍地	1	1	1	1
拍头	1	1	1	1
拍婚纱	6	6	6	5
拍子	3	3	3	3
拍完	52	52	32	41
拍张	10	10	9	5
拍戏	49	49	43	34
拍成	133	133	89	47
拍手	31	31	26	20
拍打	12	12	12	10
拍拍	180	175	89	72
拍摄	82	79	67	55
拍摄手法	2	2	2	2
拍摄时	3	3	3	1
拍景	2	2	2	2
拍板	2	2	2	2
拍桌子	4	4	4	4
拍死	2	2	2	2
拍照	361	359	233	173
拍照片	1	1	1	1
拍照留念	1	1	1	1
拍片	95	94	69	64
拍电影	108	108	80	57
拍的	336	333	207	167
拍的照片	4	4	4	4
拍立得	4	4	3	4
拍过	74	73	42	54
拍面	3	3	3	3
拍马屁	14	14	11	10
拎	261	226	83	46
拐	129	121	84	79
拐卖	3	3	2	2
拐弯	12	12	11	4
拐杖	9	9	9	9
拐点	1	1	1	1
拒	141	139	92	64
拒收	12	12	10	11
拒绝	363	362	193	203
拒绝了	17	17	14	9
拒绝别人	5	5	3	4
拒赔	1	1	1	1
拒载	5	5	5	5
拓	74	71	38	17
拓宽	5	5	5	5
拓展	13	13	12	11
拓扑	4	4	3	4
拓海	61	60	25	44
拔	569	533	282	234
拔丝	5	4	4	3
拔了	15	15	12	12
拔出	9	9	8	7
拔出来	22	22	21	14
拔剑	2	2	2	2
拔得	2	2	2	2
拔掉	103	103	63	77
拔枪	2	2	2	2
拔牙	20	20	18	17
拔罐	16	15	12	13
拔钥匙	2	2	2	2
拔高	1	1	1	1
拖	580	570	270	250
拖了	13	13	10	10
拖住	4	4	4	4
拖出	16	16	15	6
拖到	33	33	27	29
拖后腿	2	2	2	2
拖地	10	10	10	10
拖垮	28	28	23	19
拖延	9	9	9	9
拖延症	1	1	1	1
拖慢	2	2	2	2
拖把	5	5	5	5
拖拉	12	12	7	3
拖曳	2	2	2	2
拖欠	1	1	1	1
拖的	15	15	11	7
拖累	50	50	49	32
拖车	10	10	10	8
拖进	8	8	8	7
拖鞋	135	134	59	87
拗	26	26	15	23
拗口	2	2	2	2
拘	20	20	4	4
拘役	5	5	5	5
拘束	8	8	8	8
拘留	3	3	3	3
拘谨	1	1	1	1
拙	12	12	8	10
拙劣	3	3	3	1
招	465	449	233	223
招不到	20	19	18	9
招之	2	2	2	2
招了	12	12	9	7
招人	4	4	4	4
招到	9	9	9	9
招募	44	42	29	33
招呼	23	23	19	17
招商	4	4	4	4
招安	1	1	1	1
招式	107	106	70	54
招待	49	49	37	33
招惹	6	6	5	6
招手	13	13	12	7
招揽	9	9	8	9
招收	7	7	6	6
招数	17	17	14	14
招新	1	1	1	1
招来	18	18	14	11
招标	2	2	2	2
招牌	137	135	89	91
招生	43	42	36	38
招生人数	3	3	3	3
招的	21	21	13	7
招考	16	16	13	16
招聘	3	3	3	3
招致	3	3	3	3
招进来	1	1	1	1
招银	1	1	1	1
招魂	2	2	2	2
拜	601	559	278	296
拜仁	15	15	10	13
拜占庭	12	12	5	6
拜尔	1	1	1	1
拜年	23	23	20	20
拜托	453	450	181	265
拜托了	1	1	1	1
拜把	1	1	1	1
拜拜	165	165	94	88
拜耳	1	1	1	1
拜访	19	19	17	16
拜金	20	20	17	13
拟	75	74	56	53
拟人化	16	16	15	13
拟在	1	1	1	1
拟真	1	1	1	1
拢	72	69	41	52
拢共	1	1	1	1
拣	5	5	4	4
拥	108	104	64	30
拥戴	3	3	3	3
拥护	10	10	10	5
拥抱	108	107	72	63
拥挤	24	24	13	13
拥有	200	200	130	150
拥有的	9	9	8	7
拥有美	1	1	1	1
拥有者	1	1	1	1
拦	122	118	82	45
拦下	21	21	13	10
拦住	1	1	1	1
拦我	1	1	1	1
拦截	35	34	28	29
拧	2	2	2	2
拨	266	252	161	155
拨了	3	3	3	3
拨动	2	2	2	2
拨开	11	11	10	9
拨弦	2	2	2	2
拨打	6	6	5	5
拨款	5	5	5	5
拨通	2	2	2	2
择	129	129	40	73
择偶	40	40	24	14
括	47	47	31	19
括号	11	10	9	9
拭	20	20	6	4
拭目以待	2	2	2	2
拮据	1	1	1	1
拯	2	2	1	2
拯救	125	124	81	85
拯救世界	25	25	24	13
拯救了	11	11	11	10
拱	31	28	27	21
拳	803	746	207	311
拳击	79	79	50	63
拳击手	20	20	13	16
拳头	81	79	50	48
拳套	2	2	2	2
拳手	6	6	6	6
拳打	25	25	21	14
拳法	59	59	20	33
拳王	43	41	29	25
拳皇	4	4	3	4
拳脚	6	6	6	6
拳馆	1	1	1	1
拴	2	2	2	2
拷	13	13	9	9
拷贝	9	9	8	9
拷问	6	6	6	6
拼	332	317	204	188
拼不过	5	5	5	5
拼个	2	2	2	2
拼了	8	8	7	4
拼了命	4	4	3	4
拼凑	4	4	4	4
拼出	5	5	5	5
拼命	151	147	118	117
拼命的	3	3	2	3
拼图	20	20	15	14
拼好	1	1	1	1
拼完	1	1	1	1
拼尽全力	1	1	1	1
拼成	1	1	1	1
拼桌	1	1	1	1
拼死	7	7	7	7
拼的	14	14	10	9
拼盘	4	4	3	4
拼装	27	25	22	11
拼贴	1	1	1	1
拼音	57	56	33	39
拼饭	1	1	1	1
拽	12	9	10	7
拾	27	27	17	11
拾了	2	2	2	2
拿	3438	3354	1334	1554
拿一个	9	9	7	9
拿上	5	5	5	5
拿下	82	80	66	66
拿下来	14	14	13	12
拿不准	1	1	1	1
拿不出	12	12	11	10
拿不出来	5	5	5	5
拿不到	70	70	52	53
拿东西	16	16	16	14
拿个	42	42	32	40
拿了	78	78	60	63
拿了一个	2	2	2	2
拿什么	43	43	34	37
拿他	25	25	21	19
拿你	25	25	18	15
拿出	100	100	62	88
拿出去	1	1	1	1
拿出手机	7	7	4	7
拿出来	196	196	154	116
拿出来看	7	6	7	6
拿刀	52	52	42	36
拿分	4	4	4	4
拿到	433	433	252	324
拿到书	1	1	1	1
拿到了	7	7	6	7
拿到手	6	6	5	6
拿到的	14	14	13	14
拿到钱	12	12	12	11
拿包	5	5	5	2
拿去	761	756	433	395
拿回	28	28	23	17
拿回去	9	9	8	9
拿回来	18	18	16	12
拿图	1	1	1	1
拿在	10	10	10	4
拿地	5	5	5	5
拿奖	28	28	26	11
拿好	22	22	21	15
拿我	28	28	25	18
拿手	22	22	18	17
拿手机	26	26	18	21
拿捏	9	9	7	5
拿掉	221	218	165	164
拿来	556	550	338	313
拿枪	53	53	43	45
拿水	13	13	9	10
拿球	22	22	19	6
拿的	95	95	72	49
拿督	9	9	5	6
拿给	28	27	24	28
拿肉	4	4	4	3
拿药	23	23	17	15
拿证	20	20	10	5
拿走	54	54	44	35
拿走了	7	7	6	3
拿起	23	23	16	21
拿起手机	3	3	2	2
拿起来	31	31	28	26
拿车	5	5	4	5
拿过	44	44	38	35
拿这个	9	9	9	9
拿钱	134	132	99	90
拿铁	146	140	68	93
拿饭	2	2	2	1
拿高分	8	8	7	5
持	107	107	59	75
持久	35	35	32	13
持久战	3	3	2	3
持久的	3	3	3	3
持之以恒	2	2	2	2
持刀	10	10	10	9
持卡人	1	1	1	1
持国	1	1	1	1
持平	5	5	5	4
持有	41	40	31	33
持有人	1	1	1	1
持有者	5	5	5	5
持有股票	1	1	1	1
持枪	7	7	7	7
持球	1	1	1	1
持用	1	1	1	1
持续	149	149	114	125
持续上涨	1	1	1	1
持续下去	1	1	1	1
持续不断	1	1	1	1
持续到	5	5	4	5
持续发展	2	2	2	2
持续增加	1	1	1	1
持续学习	1	1	1	1
持续性	1	1	1	1
持续时间	3	3	3	3
持续更新	1	1	1	1
持股	14	14	13	14
挂	6788	6751	1122	475
挂上	13	13	12	13
挂个	22	22	15	18
挂了	228	228	142	92
挂人	7	7	7	6
挂到	10	10	9	9
挂单	1	1	1	1
挂号	83	81	54	45
挂名	22	22	21	17
挂在	75	75	62	55
挂在嘴边	19	19	18	5
挂念	2	2	2	2
挂掉	148	148	105	48
挂断	16	16	11	7
挂机	22	22	17	21
挂点	44	44	34	23
挂牌	16	16	16	12
挂的	67	67	42	35
挂绿	1	1	1	1
挂耳	2	2	2	2
挂衣	1	1	1	1
挂载	1	1	1	1
挂钩	5	5	5	5
指	788	775	351	290
指代	1	1	1	1
指令	34	34	26	29
指令集	1	1	1	1
指使	4	4	4	4
指出	11	11	11	10
指出来	1	1	1	1
指南	17	17	15	14
指南针	6	6	6	5
指名	19	19	16	14
指向	2	2	2	2
指向性	1	1	1	1
指头	20	20	11	18
指定	63	61	48	54
指定的	8	8	8	7
指对	1	1	1	1
指导	90	90	69	40
指导下	1	1	1	1
指导你	1	1	1	1
指导老师	6	6	6	4
指尖	38	38	15	9
指引	5	5	5	5
指弹	1	1	1	1
指手画脚	3	3	3	2
指指	1	1	1	1
指指点点	8	8	8	6
指挥	80	75	64	53
指挥官	21	20	15	20
指挥家	6	6	4	6
指挥部	7	7	6	6
指控	30	30	22	21
指摘	1	1	1	1
指教	39	39	8	8
指数	98	96	65	62
指数为	1	1	1	1
指数型	1	1	1	1
指日可待	6	6	5	2
指明	2	2	2	2
指望	14	13	10	10
指标	193	193	61	85
指标的	31	30	9	12
指正	5	5	5	4
指法	3	3	3	3
指派	5	4	5	4
指点	8	8	8	7
指甲	242	233	97	125
指的	21	21	18	21
指的是	46	46	34	40
指示	21	21	19	17
指纹	30	30	25	22
指缝	5	5	4	5
指认	10	10	9	9
指责	30	30	26	21
指路	2	2	2	2
指针	4	4	3	3
按	782	753	432	295
按一下	7	7	5	7
按下	23	23	19	22
按下去	17	17	15	14
按了	13	13	9	12
按他	6	6	2	4
按住	8	8	7	7
按你	8	8	6	4
按压	8	8	8	8
按周	1	1	1	1
按图片	1	1	1	1
按我	6	6	6	2
按摩	327	322	172	116
按时	19	19	15	10
按月	5	5	5	5
按比例	3	3	3	3
按照	50	50	20	48
按照你	2	2	1	2
按理说	1	1	1	1
按的	15	14	15	14
按脚	2	2	2	2
按自己	7	7	5	4
按自己的	2	2	2	2
按规定	3	3	3	3
按这个	1	1	1	1
按部就班	1	1	1	1
按钮	52	52	43	45
按键	33	32	27	26
挑	731	701	377	441
挑一个	14	14	13	12
挑上	2	2	2	2
挑个	6	6	6	6
挑了	13	13	12	8
挑出	1	1	1	1
挑出来	6	6	6	4
挑刺	1	1	1	1
挑剔	9	9	8	8
挑动	5	5	5	5
挑去	2	2	2	2
挑战	298	298	188	220
挑战性	10	10	5	4
挑战者	7	7	5	7
挑战自己	3	3	3	2
挑战赛	5	4	5	5
挑拨	18	18	15	14
挑的	34	34	24	21
挑眉	6	6	6	5
挑衅	77	77	55	54
挑起	25	24	14	12
挑选	30	30	27	18
挑逗	10	10	10	8
挑食	28	28	22	19
挖	672	618	358	313
挖了	12	12	11	12
挖人	7	7	7	6
挖出	11	11	9	11
挖出来	36	36	27	23
挖到	44	44	36	37
挖地	16	16	10	7
挖坑	8	8	8	8
挖坟	4	4	4	4
挖山	5	5	4	5
挖掘	4	4	4	4
挖掘机	4	4	4	4
挖来	2	2	2	2
挖的	21	21	19	15
挖矿	30	30	26	18
挖苦	6	6	6	6
挖走	9	9	9	8
挖鼻	41	41	32	5
挖鼻屎	16	16	15	9
挚	2	2	1	2
挚友	5	5	4	3
挚爱	1	1	1	1
挛	1	1	1	1
挝	1	1	1	1
挞	15	15	15	1
挟	23	22	21	17
挟持	17	17	14	14
挠	2	2	2	2
挡	588	567	332	200
挡不住	25	25	16	15
挡了	10	10	10	7
挡住	64	64	56	55
挡住了	5	5	5	3
挡在	21	21	16	12
挡拆	3	3	3	3
挡板	1	1	1	1
挣	7	7	6	6
挣了	9	9	2	2
挣扎	36	36	30	23
挣脱	12	12	9	8
挣钱	9	8	6	5
挣钱的	2	2	2	1
挤	536	519	282	233
挤下	5	5	5	5
挤了	18	18	12	12
挤兑	2	2	2	2
挤出	12	12	10	11
挤出来	15	15	13	12
挤压	8	8	7	8
挤在	34	34	30	24
挤掉	10	10	8	8
挤死	6	6	5	3
挤牙膏	11	11	11	11
挤车	1	1	1	1
挤进	12	12	12	9
挥	148	142	94	58
挥之不去	9	9	8	4
挥刀	5	5	4	4
挥动	3	3	3	3
挥发	7	7	7	6
挥手	21	21	20	12
挥散	2	2	1	1
挥杆	1	1	1	1
挥洒	1	1	1	1
挨	48	47	40	33
挨户	4	4	1	4
挨打	3	3	3	3
挨饿	2	2	2	2
挨骂	3	3	3	3
挪	16	15	15	10
挪到	6	6	6	6
挪动	2	2	1	1
挪威	56	55	33	30
挪移	9	9	4	8
挫	79	72	59	31
挫折	25	25	19	17
挫败	8	8	8	7
振	86	82	45	44
振兴	12	12	10	10
振动	6	6	6	4
振奋	8	8	6	5
挹	7	7	7	1
挺	926	880	442	381
挺不错	2	2	2	1
挺不错的	5	5	5	2
挺了	7	7	7	5
挺你	8	8	8	3
挺厉害的	5	5	4	4
挺可爱	1	1	1	1
挺可爱的	3	3	3	2
挺合	1	1	1	1
挺喜欢	1	1	1	1
挺喜欢的	1	1	1	1
挺多	5	5	5	5
挺多的	2	2	2	1
挺好	13	13	12	9
挺好吃的	1	1	1	1
挺好玩的	1	1	1	1
挺好的	15	15	11	7
挺好看的	2	2	2	2
挺强	1	1	1	1
挺拔	1	1	1	1
挺方便的	1	1	1	1
挺有	9	9	8	9
挺有意思	3	3	2	1
挺有趣	1	1	1	1
挺正常的	2	2	2	2
挺爱	5	5	5	5
挺牛	1	1	1	1
挺直	2	2	1	2
挺胸	7	7	3	6
挺贵的	2	2	2	2
挺足	1	1	1	1
挺身	67	67	6	48
挺身而出	3	3	3	1
挺过	4	4	4	4
挺进	3	3	3	3
挺适合	1	1	1	1
挺难的	1	1	1	1
挺顺	1	1	1	1
挺高	1	1	1	1
挺高的	1	1	1	1
挽	28	25	24	13
挽回	21	21	19	18
挽救	14	14	11	10
挽歌	2	2	1	2
挽留	4	4	3	2
捂	2	2	2	2
捂住	3	3	3	3
捅	156	144	107	97
捅了	12	12	9	6
捅死	8	8	6	4
捆	20	18	12	18
捆在	1	1	1	1
捆绑	4	4	4	4
捉	67	64	43	44
捉奸	5	5	5	3
捉弄	24	24	17	18
捉摸	4	4	4	2
捌	11	11	9	8
捍	4	4	2	3
捍卫	55	55	39	32
捏	451	413	318	153
捏了	2	2	2	2
捏住	4	4	3	4
捏造	15	15	12	11
捐	549	515	262	180
捐助	1	1	1	1
捐款	59	59	45	35
捐献	5	5	5	5
捐给	41	41	23	28
捐赠	23	23	13	18
捐钱	93	92	67	47
捕	74	71	61	47
捕头	1	1	1	1
捕手	33	31	20	29
捕捉	11	11	9	9
捕捉到	3	3	3	3
捕捞	1	1	1	1
捕杀	1	1	1	1
捕猎	1	1	1	1
捕获	26	26	20	17
捕食	1	1	1	1
捕鱼	26	26	17	16
捕鲸	6	6	6	5
捕鸟	1	1	1	1
捞	251	235	164	135
捞出	1	1	1	1
捞出来	3	3	3	3
捞到	25	25	23	21
捞回	4	4	4	4
捞起	12	12	11	9
捞钱	55	55	41	31
损	77	77	37	43
损了	3	3	2	3
损伤	3	3	2	3
损伤的	1	1	1	1
损及	1	1	1	1
损坏	9	8	8	8
损坏的	1	1	1	1
损失	101	100	72	53
损失了	3	3	3	3
损失惨重	2	2	2	2
损失的	1	1	1	1
损害	11	11	9	11
损毁	4	3	4	4
损益	3	3	3	3
损耗	3	3	3	3
捡	490	472	303	205
捡到	480	477	198	264
捡去	11	11	10	10
捡垃圾	21	21	19	13
捡的	16	16	14	12
捡起	4	4	4	4
捡起来	28	27	18	17
换	1969	1908	1021	1017
换一下	10	10	10	10
换一个	45	45	30	37
换一次	53	52	28	32
换一种	1	1	1	1
换上	9	9	8	9
换下	15	15	14	9
换个	136	129	73	88
换个地方	4	4	4	4
换个角度	14	14	3	4
换书	5	5	5	4
换了	91	84	59	52
换了一个	1	1	1	1
换了个	2	2	2	2
换人	160	160	124	86
换代	9	9	7	6
换位	32	32	29	7
换位思考	1	1	1	1
换作	6	6	5	6
换你	69	68	38	39
换到	49	49	39	48
换取	32	32	30	27
换句话	2	2	2	2
换句话说	11	11	4	11
换后	2	2	2	2
换吗	9	9	9	1
换回	24	24	20	18
换地	16	16	15	9
换季	12	12	8	10
换工	1	1	1	1
换工作	39	39	30	25
换得	6	6	6	6
换成	302	299	206	236
换我	31	31	28	21
换房	6	6	6	5
换手	10	10	10	9
换手机	34	34	25	23
换换口味	2	2	2	2
换掉	68	68	59	43
换新	82	82	67	44
换机	38	38	33	17
换来	38	38	33	29
换来了	1	1	1	1
换来的	9	9	9	6
换标	1	1	1	1
换气	20	19	18	12
换水	4	4	4	4
换点	7	7	7	7
换物	3	3	2	3
换的	44	44	37	24
换算	39	39	29	26
换算成	10	10	10	9
换网	1	1	1	1
换肤	1	1	1	1
换能	1	1	1	1
换药	10	9	5	9
换行	3	3	3	3
换衣服	22	22	20	15
换装	5	5	5	4
换言之	3	3	1	2
换货	2	2	2	2
换过	22	22	20	20
换钱	44	44	40	32
换锅	1	1	1	1
换鞋	3	3	3	2
换马	3	3	3	3
捣	34	32	24	9
捣乱	1	1	1	1
捧	393	382	213	215
捧场	34	34	29	18
捧杀	3	3	3	3
捧红	17	17	16	12
捧起	5	5	4	3
捩	4	4	1	1
据	75	75	35	51
据传	3	3	2	3
据我	5	5	2	4
据我了解	1	1	1	1
据我所知	3	3	2	3
据报	1	1	1	1
据点	36	36	28	27
据理力争	2	2	2	2
据研究	1	1	1	1
据科学家	1	1	1	1
据统计	1	1	1	1
据说	131	131	46	119
据说他	7	7	3	6
据说是	25	25	14	25
据说有	10	10	6	9
据说还	1	1	1	1
捶	6	6	6	6
捶打	2	2	2	2
捷	2238	2171	464	390
捷克	29	28	13	18
捷径	21	21	15	11
捺	3	3	3	3
捻	5	5	5	3
捽	1	1	1	1
掀	56	54	32	23
掀开	11	11	10	10
掀翻	1	1	1	1
掀起	27	27	22	17
掀起了	2	2	1	1
掂	4	2	3	3
授	53	52	32	39
授权	44	43	36	27
授课	23	23	12	13
掉	1754	1734	656	731
