# sentences=92558 tokens=745571 words=26623
word	count	sentences	left_contexts	right_contexts
有问题	4	4	4	4
有限	4	4	3	4
有限公司	172	163	26	55
有限制	15	15	8	6
有难度	2	2	2	2
有非常	2	2	2	2
有马	5	5	4	4
有龙	3	3	1	2
朋	6	5	5	5
朋克	24	24	10	15
朋友	45	45	27	37
朋友一起	1	1	1	1
朋友之间	1	1	1	1
朋友介绍	1	1	1	1
朋友们	4	4	3	4
朋友推荐	1	1	1	1
朋友是	2	2	2	2
朋友玩	1	1	1	1
朋友的	2	2	2	2
朋友给	1	1	1	1
朋友说	23	23	8	22
朋友还	1	1	1	1
朋友都	1	1	1	1
服	16	16	12	11
服了	8	8	5	5
服务	14	14	10	9
服务于	5	5	3	4
服务对象	2	2	1	1
服务生	2	2	1	1
服装	9	9	6	7
服装设计	16	16	7	5
服饰	1	1	1	1
朗	43	43	15	22
朗朗上口	3	3	3	3
朗诵	1	1	1	1
朗读	20	19	15	7
望	13	13	9	10
望去	8	8	1	2
望尘莫及	2	2	2	2
朝	333	326	38	30
朝代	1	1	1	1
朝拜	1	1	1	1
朝鲜	5	5	4	1
期	141	139	17	40
期刊	1	1	1	1
期待	36	36	27	24
期望	1	1	1	1
期间	22	22	11	13
期间发生	1	1	1	1
期间每	4	4	1	1
期间的	2	2	2	2
木	85	85	39	35
木偶	1	1	1	1
木吉他	5	5	4	4
木木	5	5	3	1
木村	10	10	9	2
木棍	1	1	1	1
木质	14	14	2	2
木马	3	3	2	2
未	52	52	24	17
未婚	1	1	1	1
未婚夫	1	1	1	1
未婚妻	1	1	1	1
未完	1	1	1	1
未完成	6	6	5	5
未完成的	1	1	1	1
未定	1	1	1	1
未必	2	2	2	2
未成年	2	2	2	1
未来	33	33	23	24
未来的	3	3	2	2
未果	1	1	1	1
未满	2	2	1	2
未等	1	1	1	1
未经	2	2	2	2
未能	1	1	1	1
未见	5	5	2	3
末	24	24	16	12
末世	1	1	1	1
末代皇帝	6	6	6	5
末年	1	1	1	1
末日	3	3	3	3
末期	2	2	2	2
本	183	180	54	87
本一	5	5	1	3
本上	1	1	1	1
本乡	1	1	1	1
本书	2	1	2	2
本事	3	3	3	3
本人	62	62	28	34
本人对	1	1	1	1
本人的	1	1	1	1
本剧	1	1	1	1
本名	59	59	22	17
本命	1	1	1	1
本国	2	2	1	2
本土	16	14	11	9
本地	4	4	3	3
本地的	1	1	1	1
本子	2	2	2	1
本家	1	1	1	1
本就	1	1	1	1
本尼	9	9	6	2
本想	2	2	2	2
本意是	1	1	1	1
本是	1	1	1	1
本来	1	1	1	1
本来也	2	2	2	2
本来就是	2	2	2	2
本来就有	1	1	1	1
本来想	2	2	2	2
本来我	2	2	2	2
本来是	2	2	2	2
本杰明	2	2	2	1
本次	1	1	1	1
本漫画	1	1	1	1
本片	16	15	10	9
本科	3	3	3	3
本科专业	1	1	1	1
本科学	2	2	1	1
本科毕业	3	3	1	2
本色	19	19	2	14
本行	1	1	1	1
本身	14	14	13	10
本身就	2	2	2	2
本身就是	3	3	3	3
本还是	1	1	1	1
本钱	9	9	6	5
札	5	5	3	2
术	34	34	5	7
朱	110	109	50	24
朴	65	62	35	10
朵	13	13	2	6
机	27	22	8	12
机会	16	16	14	16
机会多	1	1	1	1
机会的	2	2	2	2
机动	4	4	3	1
机器	5	5	3	4
机器人	15	14	11	8
机场	4	4	2	2
机密	4	4	2	3
机床	4	2	2	2
机智	1	1	1	1
机构	4	4	4	4
机械	8	8	6	7
机械师	3	3	2	1
机票	2	2	2	2
机缘巧合	1	1	1	1
杀	62	60	32	9
杀人事件	9	9	3	5
杀人案	3	3	1	2
杀害	2	2	1	1
杀手	39	39	20	15
杀死	1	1	1	1
杂	15	15	12	4
杂志	26	26	16	18
杂志上	8	8	4	7
杂志社	1	1	1	1
杂技	11	7	4	7
权	3	3	3	3
权利	3	3	2	2
权力	3	3	3	3
权威	4	4	4	2
杆	10	10	1	1
杉	5	5	1	5
李	532	489	176	101
李子	3	3	3	3
杏	32	32	7	7
杏儿	3	3	1	2
杏花	4	4	2	2
材	5	5	3	5
材料	3	3	3	3
村	554	531	95	132
村上	1	1	1	1
村北	56	56	11	16
村南	17	17	6	5
村口	3	3	2	2
村子	1	1	1	1
村庄	4	4	3	3
村民	2	2	2	2
村民们	1	1	1	1
村落	3	3	1	2
村西	29	29	9	10
村里	2	2	2	2
村镇	14	14	4	6
村长	1	1	1	1
杜	50	50	16	14
杜鹃	5	5	2	2
杠	6	3	4	2
条	6	6	3	5
条件	5	5	5	5
条件不错	1	1	1	1
条纹	2	2	1	1
条街	4	4	2	3
来	141	141	83	81
来一下	1	1	1	1
来一起	1	1	1	1
来个	2	2	2	2
来中国	1	1	1	1
来之不易	1	1	1	1
来了	36	36	13	26
来人	2	2	2	2
来做	3	3	3	3
来到	9	9	6	6
来到了	1	1	1	1
来到这里	1	1	1	1
来制作	5	5	3	4
来前	1	1	1	1
来北京	12	12	10	9
来历	3	3	3	2
来吧	1	1	1	1
来听	5	5	5	3
来坐	1	1	1	1
来学习	7	7	1	1
来完成	1	1	1	1
来就是	1	1	1	1
来岁	17	17	9	9
来年	2	2	2	2
来形容	15	15	14	10
来得及	3	3	2	3
来我	2	2	1	2
来我们	1	1	1	1
来打	2	2	2	2
来找我	3	3	2	3
来拍	1	1	1	1
来搞	1	1	1	1
来时	2	2	2	1
来此	14	14	7	8
来比	2	2	1	1
来没	1	1	1	1
来源	1	1	1	1
来源于	1	1	1	1
来演	3	3	3	2
来点	1	1	1	1
来猜	1	1	1	1
来玩	1	1	1	1
来电	3	3	3	2
来的	34	34	24	16
来的话	1	1	1	1
来看	5	5	4	4
来看我	1	1	1	1
来看看	4	4	4	4
来着	228	228	76	34
来给	1	1	1	1
来继续	1	1	1	1
来者	1	1	1	1
来聊聊	1	1	1	1
来自	25	24	16	16
来自中国	1	1	1	1
来自日本	1	1	1	1
来自星星	1	1	1	1
来自美国	4	4	4	3
来衡量	1	1	1	1
来讲	6	6	4	6
来证明	1	1	1	1
来说	41	41	22	36
来说说	3	3	1	3
来过	2	2	2	2
来这	4	4	4	4
来这个	1	1	1	1
来这里	2	2	1	1
来集	1	1	1	1
杨	126	121	48	26
杨家	7	7	6	2
杭	18	18	1	1
杭州	9	9	6	3
杯	5	5	1	2
杰	396	385	81	64
杰作	7	7	3	3
杰克	71	69	33	17
杰出	106	101	28	22
杰出的	31	31	20	16
杰森	15	15	13	6
杰瑞	22	22	20	4
杰西	14	14	9	5
杵	4	2	1	2
松	122	121	51	37
松下	2	2	1	1
松子	30	29	8	3
松开	1	1	1	1
松本	17	17	11	4
松树	1	1	1	1
松江	1	1	1	1
松鼠	19	17	6	7
板	8	8	5	6
板块	2	2	1	1
极	46	45	23	16
极为	3	3	1	1
极了	12	12	5	4
极其	3	3	2	2
极具	16	16	9	7
极品	1	1	1	1
极大	5	5	3	3
极富	2	2	2	2
极少的	1	1	1	1
极强	1	1	1	1
极端	6	6	1	1
极致	1	1	1	1
极速	4	4	4	4
极限	1	1	1	1
极限运动	1	1	1	1
极高	2	2	2	2
极高的	2	2	1	1
构	8	8	2	6
构思	2	2	2	2
构成	5	5	4	5
构成了	1	1	1	1
构造	6	6	1	1
枉	5	5	4	4
枉法	1	1	1	1
析	1	1	1	1
枕	7	7	1	1
林	570	561	167	139
林业	8	7	2	3
林中	12	12	3	5
果	83	79	18	19
果味	1	1	1	1
果园	2	2	2	2
果子	2	2	2	2
果实	22	22	2	9
果果	1	1	1	1
果树	7	7	6	6
果汁	1	1	1	1
果然	6	6	4	5
果然是	6	6	4	6
果真	3	3	3	3
果酱	1	1	1	1
枝	35	34	7	12
枣	3	3	2	2
枪	29	29	11	19
枪声	3	3	1	3
枪战	3	3	3	2
枪炮	1	1	1	1
枪管	1	1	1	1
枫	9	9	6	5
枫叶	2	2	1	1
枭	4	4	1	1
枭雄	5	5	1	3
枯燥	2	2	2	2
架	5	5	3	3
架不住	1	1	1	1
架子鼓	1	1	1	1
柊	6	6	6	3
柏	77	76	15	36
柏林	151	138	32	18
柏林的	2	2	2	2
某	2	2	2	2
某一天	2	2	2	1
某个	17	17	1	2
染	34	31	9	10
染料	2	2	1	1
染色	2	2	1	1
柔	168	159	4	14
柔弱	1	1	1	1
柘	29	26	1	2
柜	1	1	1	1
柠檬	5	5	4	4
查	80	80	40	31
查一下	200	200	8	82
查一查	6	6	6	3
查下	4	4	4	3
查不到	2	2	2	1
查了	17	17	12	13
查了一下	9	9	3	8
查了下	2	2	2	2
查到	29	29	17	20
查到了	22	22	8	10
查到的	20	20	8	9
查找	3	3	2	3
查查	29	29	18	16
查的	5	5	5	3
查看	11	11	8	6
查看了	1	1	1	1
查询	7	7	4	3
查询到	1	1	1	1
查资料	2	2	2	2
查过	35	35	14	19
查阅	7	7	1	1
柯	47	46	13	17
柯南	13	12	3	10
柱	5	5	3	5
柳	112	108	41	13
柴火	1	1	1	1
柿子	2	2	2	2
栅	2	2	1	1
栅栏	6	6	1	4
标	2	2	1	1
标准	10	10	9	9
标准体	1	1	1	1
标准是	1	1	1	1
标准版	4	4	4	3
标准的	5	5	5	5
标志	17	17	6	6
标志性	9	9	2	3
标本	27	27	5	7
标签	2	2	1	2
标识	5	5	5	5
标配	2	2	1	1
标题	1	1	1	1
栈道	16	16	2	11
栉	3	3	1	1
栋	4	4	1	1
栌	6	4	1	4
栏	9	9	2	3
栏目	3	3	2	2
树	139	129	33	72
树上	3	3	2	1
树下	1	1	1	1
树叶	2	2	1	2
树木	27	27	13	12
树枝	3	3	1	1
树种	7	6	5	5
栖	33	31	3	7
栖息	1	1	1	1
栖息地	2	2	1	2
栗	1	1	1	1
栗子	3	3	3	3
校	70	69	16	30
校内	25	25	10	7
校区	6	6	3	4
校友	11	11	7	7
校名	1	1	1	1
校园	63	60	27	23
校园环境	1	1	1	1
校园生活	3	3	2	2
校庆	1	1	1	1
校训	10	9	9	6
校长	8	8	6	5
校门	3	3	2	2
校门口	3	3	1	1
栩栩如生	1	1	1	1
株	4	4	3	4
株式会社	14	14	11	11
样	77	77	22	31
样子	30	30	13	16
样样	2	2	2	2
样的	14	14	9	12
核	1	1	1	1
核准	1	1	1	1
核心	5	5	3	4
核心人物	1	1	1	1
核心区	2	2	1	1
核心区域	2	2	1	1
核心是	1	1	1	1
核心理念	1	1	1	1
核桃	5	5	4	4
根	59	57	16	26
根据	38	38	24	27
根据你	1	1	1	1
根据地	3	3	2	3
根本	6	6	6	5
根本不	3	3	3	3
根本不会	5	5	4	2
根本就	1	1	1	1
根本就不	1	1	1	1
根本无法	1	1	1	1
格	508	501	70	165
格外	5	5	5	5
格局	3	3	3	3
格式	2	2	2	2
格拉斯	29	29	9	18
格林	15	15	2	2
格莱美	162	136	23	10
格里	23	23	7	4
格雷	21	21	5	4
格鲁	5	5	2	2
栽	2	2	2	2
栽培	6	6	5	5
栾	4	4	3	1
桂	18	18	2	3
桂林	1	1	1	1
桂花	1	1	1	1
桃	37	37	15	6
桃园	3	3	2	2
桃姐	4	4	4	4
桃子	1	1	1	1
桃花	21	20	10	4
框	1	1	1	1
框框	1	1	1	1
案	5	5	4	4
案件	3	2	3	3
案例	1	1	1	1
桌	2	2	2	2
桐	8	8	4	3
桑	69	68	17	14
桑尼	1	1	1	1
桑葚	3	3	3	1
桓	2	2	2	2
桔	2	2	1	1
档	8	8	4	4
档期	1	1	1	1
档案	1	1	1	1
档次	3	3	3	3
桥	183	179	44	84
桥上	6	6	4	2
桥城	2	2	1	1
桥本	19	19	17	9
桥村	2	2	1	1
桥梁	5	5	3	3
桥段	1	1	1	1
桥的	3	3	2	3
桥路	43	43	4	1
桦	16	14	5	10
桦林	3	3	1	3
桨	4	4	1	2
梁	167	167	70	16
梁山	2	2	1	1
梁朝	41	41	28	1
梅	165	165	52	37
梅县	3	3	2	2
梅花	1	1	1	1
梓	7	7	3	3
梗	1	1	1	1
梦	130	127	53	50
梦中	6	6	3	5
梦到	1	1	1	1
梦回	5	5	3	1
梦境	10	9	5	6
梦寐以求	2	2	1	1
梦幻	25	25	17	6
梦想	12	12	11	6
梦游	2	2	1	1
梦的	1	1	1	1
梦见	2	2	1	2
梦里	1	1	1	1
梧	3	3	3	3
梧桐	1	1	1	1
梨	28	27	14	4
梨香	11	11	1	10
梭	4	4	3	3
梯	13	13	2	6
梯形	2	2	1	1
械	1	1	1	1
梳	1	1	1	1
梵	1	1	1	1
检	6	6	2	2
棂	1	1	1	1
棉	1	1	1	1
棉花糖	20	19	15	9
棋	1	1	1	1
棋盘	18	13	11	3
棍	22	22	4	12
棒	54	52	27	21
棒子	1	1	1	1
棒极	3	3	2	1
棒球	6	6	4	2
棕榈	43	43	2	3
棕熊	2	2	1	1
棠	1	1	1	1
森	221	220	54	94
森山	1	1	1	1
森林	172	165	38	24
森林中	2	2	1	1
森林覆盖	3	3	2	1
森林里	2	2	1	1
棱	1	1	1	1
棵	23	23	7	7
棺	3	3	2	3
椅	2	2	2	2
植	6	6	4	3
植物	36	33	25	20
植物园	69	62	12	30
植被	13	12	13	5
椎	5	5	3	2
椴树	15	15	1	1
楚	56	56	21	20
楠	18	18	3	11
楷	3	3	1	3
楼	135	126	34	64
楼上	1	1	1	1
楼下有	1	1	1	1
楼房	1	1	1	1
楼的	4	4	3	3
概	3	3	3	2
概念	7	7	4	4
概括了	1	1	1	1
概览	4	4	3	3
榆	11	11	3	2
榕	3	3	1	1
榛	2	2	1	1
榜	534	424	37	59
榜单	3	3	3	3
榜样	3	3	2	2
榜首	8	8	5	4
榭	2	2	2	2
模	1	1	1	1
模仿	15	15	11	2
模型	26	26	4	3
模式	9	9	4	7
模拟	16	16	7	5
模特	78	76	39	31
模糊	1	1	1	1
模糊了	2	2	2	2
模范	1	1	1	1
横	6	6	5	4
横扫	3	3	3	3
横滨	9	9	2	2
横空出世	1	1	1	1
横跨	4	4	3	3
樱	5	5	2	4
樱桃	23	23	10	9
樱花	9	9	3	6
橘子	5	5	5	1
橙	34	30	14	11
檀	14	12	6	5
檐	7	6	2	5
檐下	2	2	2	2
欠	1	1	1	1
欠缺的	1	1	1	1
次	42	37	25	24
次元	2	2	1	1
次子	2	2	2	2
次年	340	331	10	6
次数	2	2	2	2
次郎	6	5	5	5
欢	28	28	7	6
欢乐	54	53	20	10
欢快的	6	6	3	4
欢迎	26	26	17	13
欢迎你	1	1	1	1
欢迎来	1	1	1	1
欣	4	4	3	3
欣慰的	1	1	1	1
欣欣向荣	1	1	1	1
欣赏	52	50	37	32
欣赏一下	4	4	4	2
欣赏他	8	8	7	5
欣赏到	1	1	1	1
欣赏美	2	2	1	1
欧	36	36	19	13
欧元	5	5	5	5
欧冠	1	1	1	1
欧巴	1	1	1	1
欧式	4	4	2	3
欧洲	82	81	23	14
欧美	9	9	8	6
欧美人	2	2	2	2
欧阳	1	1	1	1
欧陆	1	1	1	1
欲	6	6	4	3
欲望	6	6	4	2
欸	4	2	2	3
歇业	7	7	1	1
歉	1	1	1	1
歌	459	456	150	184
歌中	1	1	1	1
歌剧	15	13	11	8
歌剧院	2	2	2	2
歌单	1	1	1	1
歌名	6	6	5	6
歌唱	33	33	18	19
歌坛	38	38	17	19
歌声	20	20	7	4
歌手	1052	1026	242	210
歌星	18	18	10	11
歌曲	909	873	204	209
歌曲中	2	2	1	2
歌王	15	15	4	5
歌舞	36	35	25	18
歌词	31	31	28	27
歌谣	2	2	1	1
歌迷	2	2	1	1
止	47	33	15	14
正	118	117	46	39
正上	1	1	1	1
正中	1	1	1	1
正义	8	8	5	4
正义的	1	1	1	1
正义联盟	2	2	2	2
正值	7	7	6	3
正儿八经	2	2	2	2
正和	1	1	1	1
正在	7	7	5	4
正处在	1	1	1	1
正好	95	95	46	60
正好可以	4	4	4	4
正好在	2	2	2	2
正好是	4	4	3	3
正好有	4	4	4	4
正好看	2	2	2	2
正宗	3	3	3	2
正巧	2	2	1	2
正常	25	25	14	16
正常了	2	2	2	1
正常人	1	1	1	1
正常的	3	3	3	2
正常的事	1	1	1	1
正式	25	25	11	11
正式出道	30	30	14	9
正式宣布	3	3	2	1
正式成为	1	1	1	1
正式成立	19	19	6	6
正式投入	2	2	1	1
正式版	3	3	1	1
正式进入	30	30	7	5
正当	4	4	4	3
正想	1	1	1	1
正是	35	35	25	19
正是他	2	2	2	2
正是因为	10	10	5	10
正是在	1	1	1	1
正是我	1	1	1	1
正月	6	6	2	2
正气	1	1	1	1
正法	7	7	1	1
正版	2	2	2	2
正版的	1	1	1	1
正确	9	9	6	9
正经	6	6	6	6
正经的	4	4	3	3
正统	3	3	2	3
正能量	2	2	2	1
正解	3	3	1	3
正门	5	5	2	2
正面	1	1	1	1
正高	1	1	1	1
此	213	211	96	63
此举	1	1	1	1
此人	4	4	4	4
此作	1	1	1	1
此剧	1	1	1	1
此后	3	3	3	3
此地	3	3	3	3
此处	52	52	13	20
此外	3	3	3	2
此意	1	1	1	1
此歌	80	78	32	41
此片	256	248	80	84
此生	1	1	1	1
此行	3	3	2	1
此部	16	16	12	7
此音	1	1	1	1
步	13	13	9	7
步伐	1	1	1	1
步入	6	6	5	5
步步	1	1	1	1
步行	8	8	6	4
步行街	5	5	1	1
武	99	93	31	46
武井	3	3	1	1
武侠	11	10	10	6
武侠片	2	2	2	2
武器	12	12	4	8
武士	37	35	8	27
武帝	2	2	1	1
武庙	2	2	1	2
武术	6	6	5	4
武汉	7	7	3	3
歪果仁	1	1	1	1
死	32	32	20	14
死了	9	9	9	6
死亡	23	23	14	7
死人	1	1	1	1
死侍	1	1	1	1
死刑	2	2	2	2
死因	1	1	1	1
死神	2	2	2	2
殉情	1	1	1	1
殊	5	5	2	2
殊荣	36	36	18	19
残	9	9	4	4
残忍	2	2	2	2
残留	1	1	1	1
残疾人	6	6	2	2
残破	1	1	1	1
残缺的	1	1	1	1
残酷	5	5	4	2
残骸	8	8	3	2
殡	2	2	2	1
段	65	55	20	24
段子	1	1	1	1
殿	130	96	41	64
殿军	5	5	2	5
殿堂	8	8	4	4
毁	7	5	5	5
毁于一旦	1	1	1	1
毁灭	10	10	5	5
毅	4	4	1	3
毅力	1	1	1	1
母	12	11	7	8
母亲	18	18	15	14
母亲的	2	2	2	2
母公司	5	5	3	4
母女	1	1	1	1
母女俩	1	1	1	1
母子	1	1	1	1
母校	4	4	4	4
母的	2	2	1	1
母语	1	1	1	1
每	14	14	10	8
每一	11	11	9	4
每一个	6	6	5	6
每一代	1	1	1	1
每一天	2	2	1	2
每一层	1	1	1	1
每一条	3	3	1	1
每一步	1	1	1	1
每一种	1	1	1	1
每一部	4	4	4	3
每一项	1	1	1	1
每个	21	21	16	17
每个人	4	4	4	4
每个人都	6	6	4	2
每个国家	2	2	2	2
每个角色	1	1	1	1
每个部分	3	3	1	1
每个阶段	1	1	1	1
每人	12	4	3	1
每人每	7	7	1	1
每件	10	10	1	1
每位	2	2	2	2
每分钟	1	1	1	1
每到	7	7	5	3
每周	42	42	11	5
每场	4	4	2	2
每天	74	74	20	13
每天都	5	5	5	4
每层	1	1	1	1
每年	65	60	31	20
每年都有	1	1	1	1
每张	2	2	2	1
每日	32	29	11	6
每月	3	3	2	2
每次	4	4	4	4
每次去	2	2	2	2
每次看	3	3	3	2
每次都	3	3	3	3
每每	1	1	1	1
每逢	1	1	1	1
每部	4	4	4	3
每集	4	4	1	3
每首	30	30	12	14
每首歌	12	12	10	8
毒	7	7	4	4
毒品	2	2	2	2
毒药	1	1	1	1
毒贩	1	1	1	1
毓	6	6	3	4
比	140	139	68	60
比不了	1	1	1	1
比亚的	1	1	1	1
比人	4	4	2	3
比他	2	2	2	2
比你	5	5	5	5
比利	10	10	7	3
比利时	3	3	2	2
比别人	1	1	1	1
比喻	1	1	1	1
比她	1	1	1	1
比如	253	253	73	178
比如他	1	1	1	1
比如有	1	1	1	1
比尔	34	34	20	6
比我	28	28	15	16
比我大	3	3	2	3
比我好	2	2	2	2
比我更	3	3	1	3
比我还	5	5	4	5
比比	3	3	3	3
比比皆是	1	1	1	1
比赛	21	21	10	8
比赛中	2	2	2	2
比起	1	1	1	1
比起来	1	1	1	1
比较	69	69	57	46
比较不错	14	14	9	3
比较了解	17	17	13	14
比较低	2	2	2	2
比较关心	1	1	1	1
比较典型	1	1	1	1
比较出	2	2	2	2
比较出名	6	6	6	2
比较合适	3	3	3	3
比较喜欢	84	84	40	45
比较多	10	10	8	8
比较大	2	2	2	2
比较好	34	34	22	9
比较好看	3	3	3	2
比较安全	1	1	1	1
比较安静	1	1	1	1
比较小	2	2	2	2
比较少	11	11	9	6
比较广泛	1	1	1	1
比较强	3	3	3	2
比较成功	1	1	1	1
比较方便	1	1	1	1
比较早	11	11	8	5
比较晚	2	2	2	2
比较有	15	15	15	10
比较有名	65	65	39	12
比较流行	1	1	1	1
比较深	6	6	3	4
比较熟	2	2	2	2
比较熟悉	3	3	3	3
比较爱	3	3	3	3
比较特殊	1	1	1	1
比较短	3	3	3	3
比较细	1	1	1	1
比较经典	5	5	5	1
比较老	3	3	3	3
比较贵	1	1	1	1
比较近	1	1	1	1
比较适合	4	4	4	4
比较长	2	2	2	2
比较靠谱	1	1	1	1
比较高	1	1	1	1
比这	3	3	3	3
比这个	1	1	1	1
比重	1	1	1	1
毕	12	12	10	6
毕业	37	36	23	25
毕业于	270	270	55	100
毕业后	8	8	8	8
毕业生	9	9	5	7
毕业的	403	403	60	69
毕业证	1	1	1	1
毕业院校	12	12	8	7
毕生	1	1	1	1
毕竟	29	29	22	24
毕竟不是	1	1	1	1
毕竟你	1	1	1	1
毕竟我	1	1	1	1
毕竟是	35	35	18	23
毗	2	1	2	1
毗邻	2	2	2	2
毛	34	33	21	7
毛毛	1	1	1	1
毫不逊色	1	1	1	1
毫升	9	9	1	1
毫无疑问	1	1	1	1
毫米	1	1	1	1
氏	14	14	8	9
民	47	47	20	20
民乐	1	1	1	1
民俗	22	21	11	10
民办	3	3	2	1
民国	8	7	2	3
民国时期	1	1	1	1
民大	2	2	1	1
民宿	2	2	1	1
民心	2	2	2	2
民族	97	90	35	35
民族风	8	7	6	3
民歌	6	6	6	5
民航	22	19	16	5
民艺	3	3	1	1
民营	2	2	2	2
民谣	145	142	59	43
民谣吉他	1	1	1	1
民进	5	5	3	1
民间	8	8	5	4
民间传说	1	1	1	1
民革	1	1	1	1
气	134	133	28	55
气了	3	3	3	3
气人	3	3	2	1
气候	4	4	4	4
气势	8	7	6	5
气味	1	1	1	1
气场	2	2	2	2
气息	20	20	10	12
气死	1	1	1	1
气氛	4	4	4	4
气派	14	14	7	6
气温	1	1	1	1
气球	7	7	2	5
气的	143	143	11	58
气象	1	1	1	1
气质	13	13	9	8
气质型	1	1	1	1
气质的	1	1	1	1
气魄	1	1	1	1
氛围	4	4	4	4
氧	17	17	3	3
氧气	1	1	1	1
水	421	338	134	92
水上	77	70	22	13
水下	6	4	4	4
水中	7	7	5	5
水位	2	2	2	2
水准	10	10	9	8
水分子	6	6	1	4
水利	1	1	1	1
水土	1	1	1	1
水域	1	1	1	1
水域面积	3	3	2	2
水平	21	21	15	14
水平了	1	1	1	1
水平的	11	11	6	8
水平高	1	1	1	1
水库	95	91	24	56
水文	2	2	1	1
水旱	1	1	1	1
水星	6	6	2	1
水晶	3	3	1	1
水村	16	16	2	9
水果	16	14	9	10
水母	1	1	1	1
水池	3	3	1	1
水沟	1	1	1	1
水深	2	2	1	1
水温	5	5	1	1
水滴	2	2	1	1
水灾	2	2	1	1
水瓶	42	41	15	3
水的	3	3	3	3
水系	1	1	1	1
水街	11	11	4	9
水谷	1	1	1	1
水货	1	1	1	1
水资源	1	1	1	1
水镇	148	134	5	34
水面	7	7	7	7
永	129	127	48	12
永安	3	3	3	2
永恒	9	9	6	5
永盛	10	10	5	2
永远	15	15	12	11
永远不	1	1	1	1
永远不会	2	2	2	2
永远是	2	2	2	2
永远的	6	6	6	5
永远都	1	1	1	1
永远都是	1	1	1	1
汀	59	57	5	20
求	38	38	17	14
求婚	2	2	1	1
求学	1	1	1	1
求求你	1	1	1	1
求生	1	1	1	1
求证	1	1	1	1
汇	8	8	7	3
汇聚	1	1	1	1
汇聚了	1	1	1	1
汇集	9	9	3	3
汇集了	18	18	6	5
汉	138	136	56	48
汉子	1	1	1	1
汉族	35	35	10	8
汉森	2	2	2	2
汉能	1	1	1	1
汉语	21	21	11	11
汉语的	3	3	3	3
汕头	3	3	3	2
汗	41	39	8	28
汗出	1	1	1	1
汗毛	1	1	1	1
江	56	55	33	21
江东	2	2	1	1
江南	18	17	12	9
江河	1	1	1	1
江湖	8	8	4	6
江苏省	13	13	8	4
池	31	31	16	19
池塘	1	1	1	1
池子	7	7	1	1
池田	1	1	1	1
污染	2	2	2	2
汤	90	83	24	16
汤哥	1	1	1	1
汤姆	81	78	42	13
汤臣	3	3	3	1
汪	61	61	29	2
汲	1	1	1	1
汶	1	1	1	1
汽车	44	39	13	10
汽车工业	5	5	2	2
汽车生产	1	1	1	1
汽车的	12	7	3	3
沁	1	1	1	1
沂	17	17	1	9
沃	114	108	28	21
沃尔特	1	1	1	1
沃斯	16	16	2	12
沈	45	45	23	7
沉入	1	1	1	1
沉没	8	8	2	8
沉浸	2	2	1	1
沉浸在	1	1	1	1
沉淀	1	1	1	1
沉痛	2	2	2	1
沉重	1	1	1	1
沉默	6	6	5	1
沐	16	13	1	10
沐浴	2	2	2	2
沙	97	92	34	24
沙发	1	1	1	1
沙地	2	2	1	1
沙坪	2	2	1	1
沙河	9	9	5	4
沙滩	5	5	4	4
沙漏	1	1	1	1
沙鲁	16	16	12	1
沙龙	1	1	1	1
沛	5	5	3	3
沟	159	145	18	31
沟壑	2	2	1	1
沟通	7	7	5	5
沟里	1	1	1	1
没	272	272	113	66
没上	1	1	1	1
没买	3	3	2	2
没了	11	11	6	5
没事	52	51	16	30
没事儿	9	9	5	9
没事就	2	2	2	2
没事的	6	6	6	5
没人	4	4	4	4
没人愿意	1	1	1	1
没什么	25	24	18	22
没什么了	12	12	5	1
没什么好	1	1	1	1
没做	2	2	2	2
没做完	1	1	1	1
没关	10	10	4	1
没关系	131	131	11	40
没关系的	11	11	4	11
没兴趣	1	1	1	1
没准	3	3	3	3
没几个人	1	1	1	1
没几年	7	7	7	5
没别的	2	2	2	1
没办法	8	8	4	7
没加	1	1	1	1
没去	8	8	8	7
没去过	34	34	17	24
没变	3	3	3	2
没听	4	4	4	4
没听说	4	4	3	4
没听说过	25	25	13	13
没听过	57	57	23	34
没呢	1	1	1	1
没啥	13	13	11	9
没在	1	1	1	1
没多久	8	8	7	5
没多大	1	1	1	1
没多少	1	1	1	1
没太	1	1	1	1
没好好	1	1	1	1
没学	1	1	1	1
没学过	1	1	1	1
没完没了	1	1	1	1
没对	1	1	1	1
没少	44	44	27	20
没得	4	4	3	3
没得说	5	5	4	5
没必要	1	1	1	1
没怎么	16	16	11	10
没想	6	6	6	2
没想到	36	36	23	27
没想到他	7	7	5	6
没想到会	1	1	1	1
没想到吧	11	11	10	3
没想到在	1	1	1	1
没想到是	1	1	1	1
没想到的	3	3	3	3
没感觉	1	1	1	1
没成功	1	1	1	1
没找到	5	5	4	3
没拿	1	1	1	1
没搞懂	1	1	1	1
没收	1	1	1	1
没时间	5	5	4	4
没有	387	386	89	112
没有一	2	2	1	1
没有上	4	4	3	2
没有不	1	1	1	1
没有了	38	38	2	15
没有人	9	9	4	7
没有人会	1	1	1	1
没有什么	10	10	10	10
没有他	1	1	1	1
没有他们	1	1	1	1
没有任何	2	2	2	2
没有你	5	5	4	3
没有其他	2	2	2	2
没有几个	1	1	1	1
没有别的	2	2	1	1
没有办法	1	1	1	1
没有去	1	1	1	1
没有去过	1	1	1	1
没有吧	1	1	1	1
没有呢	17	17	5	8
没有和	1	1	1	1
没有啊	69	69	18	12
